price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
16990,2008,ford econoline,good,8,gas,104738,automatic,truck,white,,2018-09-03,41
18990,2015,ford f-250 sd,good,8,gas,134794,automatic,truck,blue,1,2018-06-07,16
21990,2003,gmc sierra 2500hd,good,8,diesel,81522,automatic,truck,blue,1,2018-08-05,50
14490,2013,chevrolet silverado 3500hd,good,8,gas,174100,automatic,truck,white,1,2018-05-07,38
17490,2016,ford econoline,good,10,gas,,automatic,truck,yellow,,2018-08-07,76
21990,2013,chevrolet silverado 3500hd,good,8,gas,99748,automatic,truck,white,,2019-04-16,39
18490,2015,ford f-250 sd,good,8,gas,124332,automatic,truck,,1,2018-05-16,53
11990,2011,ford econoline,good,8,gas,146100,automatic,truck,white,,2018-11-03,81
25500,2014,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,,1,2019-02-25,8
39608,2016,chevrolet silverado 2500hd,like new,8,diesel,,automatic,truck,grey,1,2018-09-17,10
7250,2009,toyota camry le,excellent,,gas,113739,automatic,sedan,black,,2018-05-01,33
5900,2007,nissan murano,good,,gas,97005,automatic,SUV,black,1,2019-01-24,3
7500,2013,chevrolet malibu,good,4,gas,83317,automatic,sedan,silver,,2018-11-19,23
4900,2009,hyundai santa fe,good,6,gas,,automatic,SUV,grey,1,2018-07-04,42
5900,2009,jeep liberty,good,6,gas,113683,automatic,SUV,orange,1,2018-07-03,41
28900,2013,ford f250,good,6,diesel,,automatic,truck,black,1,2018-09-09,40
25000,2016,chevrolet silverado 1500,excellent,8,gas,54000,automatic,truck,red,1,2018-05-23,44
24900,2012,ram 2500,good,6,diesel,145311,automatic,truck,silver,1,2018-12-01,63
2599,2014,ford mustang,like new,6,gas,46349,automatic,coupe,silver,,2018-08-05,35
4000,2007,gmc acadia,fair,,gas,185000,automatic,SUV,silver,1,2018-10-11,77
2500,1986,gmc sierra,good,8,gas,100000,automatic,pickup,black,,2018-12-23,15
7900,2016,chevrolet cruze,good,4,gas,68322,automatic,sedan,white,,2018-11-10,31
2599,2014,honda cr-v,like new,4,gas,37539,automatic,SUV,grey,1,2018-12-21,88
3800,2003,honda cr-v,good,4,gas,123426,automatic,SUV,black,,2018-11-22,18
25000,2016,chevrolet silverado,excellent,8,gas,64500,automatic,pickup,red,1,2019-01-12,2
2000,2010,ford fusion,good,6,gas,239000,automatic,sedan,silver,,2018-09-13,41
2900,2009,chevrolet silverado 1500,good,6,gas,146000,automatic,pickup,,,2018-05-03,56
4500,2010,honda accord,good,4,gas,193931,automatic,sedan,,,2018-08-05,39
4900,2009,chevrolet malibu,good,4,gas,81156,automatic,sedan,black,,2019-03-08,31
3495,2005,chevrolet malibu,excellent,4,gas,94656,automatic,sedan,grey,,2018-10-26,44
3900,2006,honda accord,good,4,gas,130027,automatic,sedan,silver,,2019-04-19,76
2200,1993,ford f-150,good,8,gas,188000,automatic,pickup,red,1,2018-10-15,48
5000,,ford escape,excellent,6,gas,122000,automatic,SUV,white,,2018-05-30,24
2950,2002,chevrolet trailblazer,excellent,6,gas,177698,automatic,SUV,red,,2018-07-15,16
11998,2009,subaru impreza,good,4,gas,115300,manual,sedan,silver,1,2019-03-26,45
24988,2018,toyota camry,like new,4,gas,32000,automatic,sedan,blue,,2018-05-12,31
21500,2014,chevrolet silverado 1500,good,8,gas,149930,automatic,truck,black,1,2018-06-01,40
25900,2014,ram 2500,good,6,diesel,150050,automatic,truck,grey,1,2018-06-04,24
2599,2011,gmc acadia,like new,6,gas,146149,automatic,SUV,white,1,2018-06-28,67
5000,2004,gmc yukon,excellent,8,gas,211000,automatic,SUV,silver,1,2019-02-23,59
12000,2006,chevrolet silverado 1500,good,8,gas,147461,automatic,truck,blue,1,2018-06-29,49
11900,2009,ford mustang,good,8,gas,58200,automatic,coupe,,,2018-08-26,10
16950,,toyota tacoma,excellent,6,gas,233000,manual,truck,red,1,2018-09-03,35
6999,2012,chrysler 300,good,6,gas,168123,automatic,sedan,black,,2018-11-11,22
27000,2018,kia sorento,excellent,6,gas,23000,automatic,SUV,black,,2019-01-08,42
6200,2008,honda accord,good,4,gas,112000,automatic,sedan,grey,,2018-09-30,45
4995,2000,cadillac escalade,good,8,gas,239500,automatic,SUV,silver,1,2018-11-26,62
4500,2000,ford f-150,excellent,6,gas,127272,manual,pickup,red,,2019-01-11,59
2599,2015,buick enclave,like new,6,gas,84769,automatic,SUV,white,,2019-02-25,10
17500,2014,ford explorer,good,6,gas,105000,automatic,SUV,silver,1,2019-03-26,48
10998,2011,jeep grand cherokee,good,8,gas,130000,automatic,SUV,green,1,2018-08-26,53
13998,2018,chevrolet equinox,excellent,4,gas,91000,automatic,SUV,blue,1,2019-01-17,6
25998,2014,jeep wrangler unlimited,excellent,6,gas,94000,automatic,SUV,yellow,1,2019-02-26,48
3850,1992,ford f-250,good,8,diesel,391000,automatic,pickup,,1,2018-05-18,23
17990,2016,chevrolet traverse,good,6,gas,52688,automatic,SUV,white,1,2019-01-12,25
15900,2008,ford f-250 sd,good,8,diesel,107374,automatic,truck,grey,1,2019-03-23,5
2599,,ford mustang,like new,6,gas,46349,automatic,coupe,silver,,2019-01-16,36
3600,2001,toyota corolla,excellent,,gas,86000,automatic,sedan,grey,,2018-12-26,64
2599,2014,honda cr-v,like new,4,gas,37539,automatic,SUV,grey,1,2018-08-29,37
3975,2006,jeep liberty,good,,gas,,automatic,wagon,blue,1,2018-10-23,37
3300,2009,ford focus,good,4,gas,133000,automatic,sedan,,,2018-12-04,51
9700,,ford mustang,excellent,8,gas,87000,automatic,convertible,black,,2018-05-22,15
15998,2012,nissan frontier,excellent,6,gas,64000,automatic,pickup,,1,2018-07-17,33
4500,2000,ford f-150,excellent,6,gas,127272,manual,pickup,red,,2018-11-16,38
2695,2008,ford taurus,excellent,6,gas,173000,automatic,sedan,white,,2018-07-10,106
14900,1997,ford f350,excellent,8,diesel,129700,automatic,truck,,1,2018-05-31,25
4000,2005,jeep grand cherokee,good,6,gas,210000,automatic,SUV,grey,1,2019-01-05,60
2000,1998,ford f-150,good,6,gas,256000,automatic,pickup,,,2018-08-27,50
2599,2011,gmc acadia,like new,6,gas,146149,automatic,SUV,white,1,2019-03-15,21
14000,2015,ford taurus,excellent,6,gas,,automatic,sedan,blue,,2018-06-12,66
7500,2007,ram 1500,good,6,gas,80000,automatic,truck,white,,2018-11-04,96
9400,1964,chevrolet impala,good,8,gas,193000,automatic,sedan,custom,,2019-02-14,18
24750,2017,ford explorer,excellent,6,gas,83000,automatic,SUV,grey,1,2018-05-06,9
16900,2015,kia sorento,excellent,4,gas,23000,automatic,SUV,white,,2019-03-07,76
6500,2008,chevrolet silverado 1500,fair,,gas,135000,automatic,truck,white,,2018-10-23,18
2275,2001,jeep grand cherokee,fair,6,gas,207858,automatic,SUV,,1,2018-10-22,60
22995,2014,ford f-150,good,6,gas,84112,automatic,truck,red,1,2019-01-15,14
8985,,ford f-150,good,8,gas,95000,automatic,pickup,blue,1,2019-02-05,7
20488,2017,ford mustang,like new,4,gas,4500,automatic,coupe,grey,,2019-03-06,7
5000,2006,chevrolet silverado 1500,good,8,gas,260000,automatic,truck,silver,1,2018-11-08,23
11500,2011,subaru impreza,like new,4,gas,91000,manual,hatchback,white,1,2018-06-29,23
9900,2006,toyota tacoma,good,6,gas,94000,manual,pickup,blue,1,2019-01-17,39
7550,2013,ford f150,excellent,6,gas,168000,automatic,truck,white,,2019-02-11,105
8995,2007,toyota highlander,excellent,6,gas,129120,automatic,SUV,,,2018-05-14,46
6500,2009,chevrolet silverado,excellent,6,gas,149199,automatic,truck,white,1,2019-04-06,8
6500,2007,ford escape,excellent,4,gas,72974,automatic,SUV,,,2018-08-04,6
7400,2016,chevrolet cruze,excellent,4,gas,121892,automatic,sedan,white,,2018-05-31,67
10900,2013,gmc sierra,excellent,8,gas,163000,automatic,truck,red,1,2018-05-11,60
14950,2012,chevrolet silverado,excellent,8,gas,141031,automatic,truck,blue,1,2018-10-20,33
15500,2011,ford f150,excellent,6,gas,120000,automatic,pickup,brown,1,2018-11-13,67
11900,2009,ford f150,excellent,8,gas,76880,automatic,truck,grey,,2019-02-05,43
8300,2003,chevrolet silverado 2500hd,good,8,diesel,232000,automatic,truck,blue,1,2019-01-11,77
7995,2016,ford focus,good,4,gas,,automatic,sedan,white,,2018-11-08,21
1000,1997,honda civic,fair,4,gas,195000,automatic,coupe,black,,2018-06-12,55
2000,1991,honda civic,good,4,gas,,manual,hatchback,,,2019-02-12,21
9799,2013,hyundai santa fe,good,,gas,100101,automatic,SUV,blue,,2019-01-09,60
7999,2013,nissan altima,good,4,gas,108145,automatic,sedan,red,,2018-06-11,38
5500,2008,toyota camry,good,4,gas,179124,automatic,sedan,white,,2018-07-27,73
7500,2013,chevrolet malibu,good,,gas,106556,automatic,sedan,black,,2019-01-14,36
8500,2006,cadillac escalade,good,8,gas,194385,automatic,SUV,,1,2019-01-07,52
8300,2016,nissan versa,good,,gas,59889,automatic,sedan,red,,2019-02-04,34
6999,2011,toyota camry,good,4,gas,144343,automatic,sedan,white,,2019-01-13,62
9950,2016,nissan sentra,excellent,4,gas,40284,automatic,sedan,silver,,2018-10-31,47
7200,2013,dodge grand caravan,good,6,gas,140972,automatic,van,blue,,2018-06-04,14
9899,2015,chevrolet cruze,good,4,gas,76867,automatic,sedan,red,,2018-12-01,12
7500,2007,bmw x5,good,6,gas,,automatic,SUV,blue,1,2018-06-10,2
9999,2013,volkswagen passat,good,5,gas,82488,automatic,sedan,silver,,2019-02-25,27
8500,2016,kia soul,good,4,gas,84111,automatic,hatchback,white,,2018-08-26,34
9300,2017,nissan versa,good,4,gas,37020,automatic,sedan,white,,2018-12-25,43
4999,2007,nissan altima,good,4,gas,159064,automatic,sedan,black,,2018-09-28,61
8300,2014,dodge grand caravan,good,6,gas,117642,automatic,van,grey,,2018-09-27,63
2599,,buick enclave,like new,6,gas,84769,automatic,SUV,white,,2019-03-11,7
18500,,chevrolet corvette,excellent,8,gas,53000,automatic,other,red,,2018-11-20,39
2599,2014,ford mustang,like new,6,gas,46349,automatic,coupe,silver,,2018-09-01,42
22995,2013,chevrolet silverado,good,8,gas,,automatic,truck,,1,2018-05-17,22
21500,2008,chevrolet corvette,excellent,8,gas,53000,manual,convertible,black,,2018-07-01,16
1500,2006,chevrolet malibu,fair,,gas,,automatic,sedan,red,,2018-12-13,17
13800,2007,ford mustang,excellent,8,gas,46656,automatic,coupe,blue,,2018-05-06,62
2599,2014,honda cr-v,like new,,gas,37539,automatic,SUV,grey,1,2018-09-03,7
11750,2011,jeep grand cherokee,excellent,6,gas,123500,automatic,SUV,grey,1,2019-03-28,39
5295,2008,subaru impreza,good,,gas,136000,automatic,hatchback,black,1,2018-07-12,58
2995,2006,ford f-150,good,6,gas,,automatic,truck,white,,2018-12-02,87
13995,2012,chevrolet camaro,good,6,gas,79955,automatic,convertible,red,,2018-08-28,8
5000,2008,chevrolet impala,good,8,gas,130133,automatic,sedan,white,,2018-06-08,26
3000,2007,subaru forester,good,4,gas,135000,automatic,SUV,black,1,2019-01-02,18
7950,2011,gmc acadia,excellent,6,gas,158000,automatic,SUV,white,,2018-12-05,77
4000,2000,chevrolet tahoe,excellent,8,gas,158000,automatic,SUV,red,1,2019-04-18,22
4800,2008,chevrolet impala,excellent,6,gas,133093,automatic,sedan,silver,,2018-06-18,16
3250,2005,jeep liberty,good,6,gas,162000,automatic,SUV,blue,1,2018-06-21,3
6500,2012,hyundai elantra,excellent,4,gas,91795,automatic,sedan,silver,,2018-07-16,20
8699,2012,volkswagen passat,excellent,4,diesel,88470,automatic,sedan,,,2018-06-04,29
7950,2013,chevrolet equinox,excellent,4,gas,136000,automatic,SUV,white,,2018-08-29,67
6950,2011,chevrolet equinox,excellent,4,gas,130000,automatic,SUV,,,2019-01-16,55
3450,2007,volkswagen jetta,good,5,gas,,automatic,sedan,black,,2018-05-30,38
3295,1998,subaru forester,good,4,gas,,automatic,wagon,red,1,2019-01-13,72
27000,2014,gmc sierra 1500,excellent,8,gas,84000,automatic,truck,silver,1,2018-12-10,65
24500,2012,jeep wrangler,excellent,6,gas,51800,automatic,SUV,grey,1,2018-08-20,42
9699,2012,volkswagen passat,excellent,4,diesel,,automatic,sedan,,,2018-06-03,86
13900,2014,ford explorer,like new,6,gas,,automatic,SUV,orange,1,2019-02-16,13
9450,2005,chevrolet silverado,excellent,,gas,,automatic,truck,silver,,2018-10-06,25
7995,2010,ford edge,excellent,6,gas,141000,automatic,SUV,black,,2018-07-09,12
6950,2010,gmc acadia,excellent,6,gas,178000,automatic,SUV,grey,,2018-11-26,89
8988,2013,chevrolet equinox,good,4,gas,115060,automatic,SUV,black,,2018-06-30,96
5900,2005,ram 3500,fair,6,diesel,,manual,pickup,white,,2018-06-18,14
3900,,ram 1500,fair,8,gas,129000,automatic,pickup,silver,,2018-09-17,38
9350,2011,chevrolet equinox,excellent,,gas,105033,automatic,SUV,brown,1,2018-08-07,14
3495,2005,hyundai sonata,good,4,gas,110439,automatic,sedan,,,2018-09-23,46
1600,1993,honda accord,good,4,gas,229000,automatic,sedan,green,,2018-05-24,44
13900,2016,chevrolet malibu,good,4,gas,45314,automatic,sedan,,,2018-05-24,82
1000,2002,ford ranger,fair,,gas,178000,automatic,pickup,white,,2018-08-12,9
3500,2006,toyota prius,excellent,4,gas,208000,automatic,hatchback,black,,2018-05-22,6
27800,2016,ford f150 supercrew cab xlt,good,6,gas,47570,other,pickup,white,1,2018-07-14,10
2599,,gmc acadia,like new,6,gas,146149,automatic,SUV,white,1,2018-11-22,40
12995,2013,nissan rogue,excellent,4,gas,46150,automatic,wagon,,1,2018-06-13,17
14995,2013,honda cr-v,excellent,,gas,60150,automatic,wagon,,1,2018-11-21,49
20995,2013,ram 1500,excellent,8,gas,96100,automatic,truck,white,1,2018-11-03,51
10995,2011,ford explorer,excellent,6,gas,128200,automatic,wagon,black,1,2019-03-03,72
42995,2018,chevrolet suburban,excellent,8,gas,40800,automatic,SUV,black,1,2018-08-14,25
13995,2008,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,grey,1,2018-06-10,46
14995,2011,ford ranger,excellent,6,gas,54200,automatic,truck,grey,1,2019-01-05,25
19995,2017,jeep cherokee,good,4,gas,,automatic,SUV,black,1,2018-10-05,23
18995,2011,chevrolet colorado,good,8,gas,55326,automatic,truck,,1,2019-01-06,41
20988,2015,jeep grand cherokee,like new,6,gas,74729,automatic,SUV,black,1,2018-10-06,27
32000,2014,ram 2500,excellent,6,diesel,,automatic,truck,black,1,2018-11-13,77
17250,2016,ford f250 super duty,good,,gas,52000,automatic,pickup,white,1,2018-06-23,61
5650,2007,ford edge,excellent,6,gas,,automatic,SUV,black,,2018-12-15,37
1350,1997,ford f150,fair,8,gas,124000,automatic,pickup,,1,2019-01-27,35
2900,2012,dodge grand caravan,good,6,gas,185000,automatic,mini-van,,,2018-08-24,7
3800,2003,honda cr-v,good,4,gas,124055,automatic,SUV,black,,2018-10-25,58
11300,2012,buick enclave,excellent,6,gas,108774,automatic,SUV,white,1,2018-05-19,55
18200,2013,dodge charger,excellent,8,gas,78812,automatic,sedan,silver,,2019-03-18,21
4000,2002,ford f150,good,8,gas,178000,automatic,pickup,silver,1,2018-05-13,13
6500,2010,ford explorer,good,6,gas,94000,automatic,SUV,silver,1,2019-04-05,38
5000,2007,ford edge,excellent,6,gas,188515,automatic,SUV,silver,1,2018-06-08,7
18500,1990,chevrolet corvette,excellent,8,gas,53000,automatic,other,red,,2018-05-04,25
4980,1997,ford f-150,good,8,gas,160700,manual,pickup,silver,1,2018-07-11,27
24988,2018,ram 1500,like new,8,gas,18000,automatic,truck,black,,2018-10-04,95
3795,2008,ford escape,excellent,4,gas,,automatic,SUV,red,,2019-01-22,30
26995,2016,ford f-150,good,8,gas,38317,automatic,truck,blue,1,2019-01-25,45
5000,2008,ford f250 super duty,good,8,diesel,224000,automatic,pickup,brown,,2018-12-29,7
6800,2012,ford fusion se,excellent,4,gas,84000,automatic,sedan,blue,,2018-09-28,36
11998,2009,subaru impreza,good,,gas,115300,manual,sedan,,1,2018-08-10,5
3495,2007,ford escape,excellent,6,gas,,automatic,SUV,,,2019-04-10,64
5895,2009,hyundai sonata,good,4,gas,98851,automatic,sedan,,,2018-10-05,50
17988,2018,hyundai elantra,like new,4,gas,4000,automatic,sedan,grey,,2018-10-06,8
15900,2006,chevrolet silverado 2500hd,excellent,8,diesel,191529,automatic,truck,blue,1,2019-03-22,81
7999,2012,chevrolet traverse,excellent,6,gas,151754,automatic,SUV,white,1,2019-04-13,36
36988,2016,chevrolet tahoe,like new,8,gas,46000,automatic,SUV,silver,1,2018-09-15,63
3950,2005,kia sorento,excellent,6,gas,112000,automatic,SUV,grey,1,2018-05-31,41
3500,1999,chevrolet suburban,excellent,,gas,,automatic,SUV,grey,1,2018-12-10,16
18500,2017,chevrolet silverado 2500hd,like new,8,gas,94500,automatic,truck,white,,2019-02-07,62
19500,2016,ram 1500,excellent,8,gas,73300,automatic,pickup,grey,1,2019-04-01,50
28800,2017,toyota tacoma,good,6,gas,48500,automatic,pickup,grey,1,2018-10-04,22
5500,1996,toyota tacoma,fair,4,gas,292000,automatic,truck,brown,1,2018-12-31,28
4995,2000,chevrolet silverado 1500,good,8,gas,190000,automatic,pickup,green,1,2018-12-29,64
20990,2014,ram 2500,good,8,gas,121437,automatic,truck,white,1,2018-11-17,55
13990,2005,toyota tundra,good,,gas,66697,automatic,truck,white,1,2019-01-27,50
28990,,ford f-350 sd,good,8,diesel,,automatic,truck,,1,2018-06-14,10
15990,,ford f-250 sd,good,8,gas,113419,automatic,truck,,1,2018-07-30,69
27988,2018,ford f-150,like new,6,gas,10000,automatic,truck,grey,,2018-10-21,20
5990,2008,ford explorer,good,6,gas,137809,automatic,SUV,black,1,2018-09-22,10
19990,2010,ford f-350 sd,good,10,gas,51664,manual,truck,white,1,2018-09-13,72
18990,2015,ford f-250 sd,good,8,gas,134794,automatic,truck,blue,1,2019-04-02,43
14490,2013,chevrolet silverado 3500hd,good,8,gas,174100,automatic,truck,white,1,2018-12-18,21
17490,2016,ford econoline,good,10,gas,122637,automatic,truck,,,2019-02-17,30
13490,2012,ford econoline,good,8,gas,80836,automatic,truck,white,,2018-09-11,69
21990,2013,chevrolet silverado 3500hd,good,,gas,99748,automatic,truck,,,2018-12-10,52
21990,2003,gmc sierra 2500hd,good,8,diesel,81522,automatic,truck,blue,1,2018-07-06,69
17490,2016,ford econoline,good,10,gas,122974,automatic,truck,yellow,,2018-11-28,21
24990,,ford f-250 sd,good,8,gas,43854,automatic,truck,,1,2018-10-13,2
16990,,ford econoline,good,8,gas,99693,automatic,truck,white,,2018-06-20,70
16990,2008,ford econoline,good,8,gas,104738,automatic,truck,white,,2018-08-21,39
18490,2015,ford f-250 sd,good,8,gas,124332,automatic,truck,white,1,2018-10-01,22
11990,2011,ford econoline,good,8,gas,146100,automatic,truck,white,,2018-09-29,22
25990,2013,cadillac escalade,like new,8,gas,78024,automatic,SUV,black,1,2019-03-28,32
21988,,chevrolet silverado,like new,6,gas,65000,automatic,truck,blue,,2018-06-27,140
24988,2017,chevrolet silverado,like new,8,gas,64000,automatic,truck,white,,2018-11-05,59
1700,2000,toyota tundra,fair,8,gas,361500,automatic,truck,white,,2019-04-15,56
13500,1982,chevrolet corvette,good,,gas,,automatic,hatchback,custom,,2018-06-02,70
8200,2015,ford fusion se,good,4,gas,112000,automatic,sedan,white,,2019-03-24,69
6900,2012,honda civic lx,good,,gas,52300,automatic,sedan,black,,2019-03-11,32
26988,2018,ford explorer,like new,6,gas,25000,automatic,SUV,grey,,2018-06-24,36
23500,2019,jeep cherokee,like new,4,gas,8000,automatic,SUV,,1,2019-01-02,49
20997,2015,buick enclave,like new,6,gas,,automatic,SUV,white,,2019-01-03,16
24988,2017,chevrolet traverse,like new,6,gas,33500,automatic,SUV,blue,1,2018-11-19,7
12000,2016,kia soul,excellent,4,gas,34340,manual,hatchback,black,,2019-03-17,40
5990,2011,nissan maxima,good,,gas,101000,automatic,sedan,white,,2018-09-01,25
5950,2011,subaru impreza,excellent,4,gas,129000,automatic,sedan,silver,,2019-03-28,33
12900,2009,ram 1500,excellent,8,gas,110568,automatic,truck,blue,,2019-03-03,46
4900,2007,ford f-150,excellent,8,gas,224000,automatic,truck,red,1,2018-08-21,50
6900,2010,honda accord,excellent,4,gas,144000,automatic,coupe,grey,,2019-02-06,21
12900,2008,jeep wrangler,excellent,6,gas,144053,automatic,SUV,,1,2019-01-04,24
22500,2019,nissan frontier crew cab sv,good,6,gas,,other,pickup,white,1,2019-02-26,17
13995,2017,nissan altima,good,4,gas,35915,automatic,sedan,grey,,2019-03-20,19
9495,2016,ford fusion se,good,6,gas,91435,automatic,sedan,black,,2019-04-01,163
16000,2012,gmc sierra 1500,excellent,8,gas,74993,automatic,truck,,,2019-02-09,12
3200,2007,dodge grand caravan,excellent,6,gas,120000,automatic,mini-van,white,,2018-07-04,10
37000,2018,chevrolet silverado 1500 crew,good,,gas,30465,other,pickup,white,1,2018-10-16,17
4250,2013,ford fusion,good,4,gas,146777,automatic,sedan,red,,2019-01-21,113
28000,2016,ford mustang gt coupe 2d,good,8,gas,10357,other,coupe,black,,2018-10-29,18
5400,2012,kia soul,excellent,4,gas,,automatic,wagon,black,,2018-09-08,91
26400,,ford mustang gt coupe 2d,good,,gas,16890,other,coupe,white,,2018-08-19,5
3200,1997,toyota 4runner,good,6,gas,160000,automatic,SUV,grey,1,2019-01-03,22
3500,2000,jeep cherokee,excellent,6,gas,182000,automatic,SUV,green,,2019-01-07,22
2250,2003,chevrolet malibu,good,6,gas,,automatic,sedan,white,,2018-06-25,37
3250,2006,honda pilot,good,6,gas,269913,automatic,SUV,green,1,2018-10-17,10
